line,sample,mineral,confidence,source,wavelength
6,39,Sulfates,0.8826713044865611,SVM_ML,0.3750377358490566
6,40,Sulfates,0.8814052387166819,SVM_ML,0.3750377358490566
6,41,Sulfates,0.8903403803182391,SVM_ML,0.3750377358490566
6,42,Sulfates,0.8774816189592919,SVM_ML,0.3750377358490566
6,43,Sulfates,0.8491597381109911,SVM_ML,0.3750377358490566
6,44,Sulfates,0.8801404639393243,SVM_ML,0.3750377358490566
6,45,Sulfates,0.8917759109512873,SVM_ML,0.3750377358490566
6,46,Sulfates,0.8864306048998014,SVM_ML,0.3750377358490566
6,47,Sulfates,0.851105990202801,SVM_ML,0.3750377358490566
6,48,Sulfates,0.8914233426793252,SVM_ML,0.3750377358490566
6,49,Sulfates,0.8824070014312771,SVM_ML,0.3750377358490566
6,50,Sulfates,0.8859863085046121,SVM_ML,0.3750377358490566
6,51,Sulfates,0.8899090294680416,SVM_ML,0.3750377358490566
6,52,Sulfates,0.8298856587355183,SVM_ML,0.3750377358490566
6,53,Sulfates,0.7335404376745664,SVM_ML,0.3750377358490566
6,54,Sulfates,0.808774637008654,SVM_ML,0.3750377358490566
6,55,Sulfates,1.0145574113240308,Physics_Rules,0.4337075471698113
6,56,Sulfates,0.8755120312292952,SVM_ML,0.3750377358490566
6,57,Sulfates,0.9827342860259521,Physics_Rules,0.4337075471698113
6,58,Sulfates,0.9116466920978173,Physics_Rules,0.4337075471698113
6,59,Sulfates,0.7650964084657702,SVM_ML,0.3750377358490566
6,60,Sulfates,0.8230010581383017,SVM_ML,0.3750377358490566
6,61,Sulfates,0.9590204934712709,Physics_Rules,0.4337075471698113
7,3,Sulfates,0.8838948431384265,SVM_ML,0.3750377358490566
7,4,Sulfates,0.8757621691991659,SVM_ML,0.3750377358490566
7,5,Sulfates,0.8907229976479726,SVM_ML,0.3750377358490566
7,6,Sulfates,0.7918817208884907,SVM_ML,0.3750377358490566
7,7,Sulfates,0.8920346845520761,SVM_ML,0.3750377358490566
7,8,Sulfates,0.8919764810901767,SVM_ML,0.3750377358490566
7,9,Sulfates,0.8882634810726987,SVM_ML,0.3750377358490566
7,10,Sulfates,0.8916568078009812,SVM_ML,0.3750377358490566
7,11,Sulfates,0.892047643645404,SVM_ML,0.3750377358490566
7,12,Sulfates,0.8417615458101523,SVM_ML,0.3750377358490566
7,13,Sulfates,0.8919999162657218,SVM_ML,0.3750377358490566
7,14,Sulfates,0.8871074018749944,SVM_ML,0.3750377358490566
7,15,Sulfates,0.8917391389124244,SVM_ML,0.3750377358490566
7,16,Sulfates,0.8904034170291187,SVM_ML,0.3750377358490566
7,17,Sulfates,0.8865351132505146,SVM_ML,0.3750377358490566
7,18,Sulfates,0.8872448080878221,SVM_ML,0.3750377358490566
7,19,Sulfates,0.8787526062675952,SVM_ML,0.3750377358490566
7,20,Sulfates,0.8656658579893715,SVM_ML,0.3750377358490566
7,21,Sulfates,0.8653524818063694,SVM_ML,0.3750377358490566
7,22,Sulfates,0.8801651223309449,SVM_ML,0.3750377358490566
7,23,Sulfates,0.8870304137817795,SVM_ML,0.3750377358490566
7,24,Sulfates,0.8832601564750466,SVM_ML,0.3750377358490566
7,25,Sulfates,0.8543542204521469,SVM_ML,0.3750377358490566
7,26,Mixed,0.5793072366149863,Ambiguous,0.3750377358490566
7,27,Sulfates,0.8737249920212503,SVM_ML,0.3750377358490566
7,28,Sulfates,0.8897871535698534,SVM_ML,0.3750377358490566
7,29,Sulfates,0.8891987799170008,SVM_ML,0.3750377358490566
7,30,Sulfates,0.8650494491773475,SVM_ML,0.3750377358490566
7,31,Sulfates,0.853609557219691,SVM_ML,0.3750377358490566
