line,sample,idx,wavelength,depth,width,area,stability,asymmetry,curvature,confidence
0,38,11,0.4337075471698113,0.23590732,0.22164150943396227,0.026143426825415414,1.0,-0.9999963,0.0013100922633983375,1.0
0,38,51,0.6944622641509434,0.15065569,0.1760094339622642,0.013258411083300163,1.0,-0.99999434,0.0005290444373002425,1.0
0,39,2,0.3750377358490566,0.27356958,0.019556603773584924,0.002675045978348213,1.0,0.89188945,0.0030166434889871575,1.0
0,39,11,0.4337075471698113,0.22704196,0.2151226415094339,0.024420933058801678,1.0,-0.999996,0.0007546304828325732,1.0
0,39,51,0.6944622641509434,0.14463067,0.1760094339622642,0.012728181228322807,1.0,-0.9999941,0.0005017084466959168,1.0
0,40,2,0.3750377358490566,0.26393157,0.019556603773584924,0.002580802592747619,1.0,0.8827722,0.0029699132927404398,1.0
0,40,11,0.4337075471698113,0.17479217,0.2151226415094339,0.018800876719209377,1.0,-0.9999949,0.0005495166693504053,1.0
0,40,51,0.6944622641509434,0.111576855,0.18252830188679248,0.010182966953178623,1.0,-0.9999924,0.00037773281633822026,1.0
0,41,2,0.3750377358490566,0.26309597,0.019556603773584924,0.0025726318679890566,1.0,0.8716607,0.003037261298858476,1.0
0,41,11,0.4337075471698113,0.10955036,0.2151226415094339,0.011783381073542357,1.0,-0.9999918,0.0003182569848198412,1.0
0,41,51,0.6944622641509434,0.06847155,0.1760094339622642,0.0060258194618629975,1.0,-0.9999876,0.0002212270873486435,0.6847155
0,42,2,0.3750377358490566,0.3408199,0.019556603773584924,0.003332639824950473,1.0,0.8723059,0.004022904221576152,1.0
0,42,11,0.4337075471698113,0.028846383,0.22164150943396227,0.0031967779454195274,1.0,-0.99996775,8.665264389379201e-05,0.28846383
0,42,13,0.4467452830188679,0.029022574,0.22164150943396227,0.003216303601579846,1.0,-0.999971,0.00019175715729629554,0.29022574
0,42,51,0.6944622641509434,0.022297263,0.19556603773584913,0.002180293702854301,1.0,-0.999963,5.797702697627841e-05,0.22297263
0,43,2,0.3750377358490566,0.16509098,0.019556603773584924,0.0016143094230935274,1.0,0.9192502,0.0015779201438607116,1.0
0,43,11,0.4337075471698113,0.24694973,0.22164150943396227,0.027367155711043558,1.0,-0.9999963,0.0007458705625301524,1.0
0,43,51,0.6944622641509434,0.15740484,0.18252830188679248,0.01436541907629877,1.0,-0.9999946,0.0005346722580498545,1.0
0,44,2,0.3750377358490566,0.2423116,0.019556603773584924,0.0023693959448697456,1.0,0.8850008,0.002690088948735613,1.0
0,44,11,0.4337075471698113,0.16415483,0.2151226415094339,0.017656710064354927,1.0,-0.9999946,0.0005048405540129716,1.0
0,44,51,0.6944622641509434,0.10411298,0.16949056603773593,0.008823084189082096,1.0,-0.9999919,0.0003500302514005867,1.0
0,45,2,0.3750377358490566,0.15393382,0.019556603773584924,0.0015052113929447152,1.0,0.9152225,0.0014864935093024851,1.0
0,45,11,0.4337075471698113,0.1940605,0.2151226415094339,0.020873404163515786,1.0,-0.9999954,0.0006009513768377254,1.0
0,45,51,0.6944622641509434,0.12359524,0.1760094339622642,0.010876963916814555,1.0,-0.99999315,0.0004135925597317606,1.0
0,46,2,0.3750377358490566,0.2953385,0.019556603773584924,0.0028879091239200475,1.0,0.8862619,0.003330752851299591,1.0
0,46,11,0.4337075471698113,0.055056334,0.2151226415094339,0.005921931951675773,1.0,-0.9999839,0.00017683845807412815,0.55056334
0,46,13,0.4467452830188679,0.051613867,0.22164150943396227,0.0057198877261494694,1.0,-0.9999831,0.0004393666018146318,0.5161387
0,46,51,0.6944622641509434,0.03688085,0.16297169811320755,0.0030052674407104276,1.0,-0.9999773,0.000128005416106278,0.3688085
0,47,2,0.3750377358490566,0.3746363,0.019556603773584924,0.0036633067653988926,1.0,0.54538524,0.005282591136502473,1.0
0,47,11,0.4337075471698113,0.09956205,0.2151226415094339,0.010709025478025649,1.0,-0.99999106,0.00029949996599644885,0.9956205
0,47,23,0.5119339622641509,0.08423394,0.22164150943396227,0.009334868764539934,1.0,-0.5910212,-2.785818499868093e-05,0.8423394
0,47,51,0.6944622641509434,0.061903358,0.18252830188679248,0.0056495573633122,1.0,-0.9999862,0.000210306457102004,0.6190336
0,48,2,0.3750377358490566,0.2524653,0.019556603773584924,0.0024686819947553154,1.0,0.89135134,0.002767061656526083,1.0
0,48,11,0.4337075471698113,0.06382954,0.2151226415094339,0.006865589755323695,1.0,-0.9999857,0.00020878517422721435,0.6382954
0,48,51,0.6944622641509434,0.041430295,0.18252830188679248,0.0037811006521278963,1.0,-0.9999796,0.0001405729543382497,0.41430295
0,49,2,0.3750377358490566,0.23609579,0.019556603773584924,0.0023086158706332174,1.0,0.8930422,0.002558919684933646,1.0
