line,sample,Olivine,Low-Ca Pyroxene,High-Ca Pyroxene,Nontronite,Montmorillonite,Kaolinite,Gypsum,Kieserite,Carbonates,Hematite,Magnetite,Ilmenite,Hydrated silica,Sulfates
0,55,0.009367228808775146,0.009217355231418011,0.013820603183758225,0.11028485259448022,0.6074252805751098,0.02254965379825866,0.013548283383074426,0.012539320997232331,0.1033224653896997,0.005885713693359285,0.3035835853900436,0.3035835853900436,0.013900227048312693,0.9665281103435857
0,56,0.0073651056287228015,0.007247265576907713,0.010866629221834071,0.08671290145550324,0.4775960365995642,0.01527902799924536,0.010652514232462827,0.00985920441812651,0.08123863385319599,0.004627719033766142,0.16982076006093397,0.16982076006093397,0.01092923452218304,0.7599453126565802
0,57,0.008716753746203888,0.00857728762516061,0.012860878818713789,0.10262649942979048,0.5652447162422181,0.012909812344723205,0.012607469332169361,0.011668570877129069,0.09614759131419713,0.005477000501750484,0.14348780202073097,0.14348780202073097,0.012934973477210046,0.8264354012077079
0,58,0.006774096580327016,0.006665712541826195,0.009994642244400906,0.07975467003883567,0.4392715924792354,0.01630722765512506,0.009797708800345473,0.00906805771707005,0.0747196821766161,0.004256370140720674,0.18463684728545599,0.18463684728545599,0.010052223815173005,0.6989638985795785
0,59,0.008864141841021486,0.008722317543245142,0.013078338263130906,0.10436176976885941,0.5748022125600342,0.012695155056960061,0.012820643977162512,0.011865870064521293,0.09777331239313343,0.005569608907674493,0.14110196545034473,0.14110196545034473,0.013049035371875413,0.8126938860719591
0,60,0.006379246212063343,0.00627717969162689,0.009412071841976144,0.07510590832394713,0.4136672114372071,0.015356707571947452,0.009226617307615407,0.00853949632344899,0.07036440119203985,0.00400827369013111,0.1960651453511179,0.1960651453511179,0.009466297082622897,0.6582225023676229
0,61,0.005641776746061698,0.005551509573043531,0.008323994134276855,0.06642332855449268,0.36584542695362704,0.013581403318725276,0.008159978975647362,0.007552292258230752,0.06222996090746661,0.003544899278862956,0.22169396133440872,0.22169396133440872,0.008371950693964405,0.5821290296915915
1,3,0.007096751767280434,0.006983205317557598,0.010470694382669074,0.08355344344967275,0.46019442050715703,0.015856783329731533,0.010264380854279786,0.009499975954920798,0.07827863542387438,0.004459104171334521,0.17624229743603828,0.17624229743603828,0.010531018605876408,0.7322560615559437
1,4,0.006920192186068588,0.006809470650372424,0.01021019472369485,0.08147472328754221,0.4487452763317356,0.016261348253477515,0.010009014054867984,0.009263626730497214,0.07633114683451798,0.004348166436594999,0.18073888732696125,0.18073888732696125,0.010269018144854192,0.7140383152111682
1,5,0.009138593147652734,0.00899237769001739,0.013483269399078084,0.1075930159051591,0.5925992222560628,0.02199926102901013,0.013217596389984092,0.012233260794716233,0.10080056690025084,0.00574205497967464,0.3111788500692019,0.3111788500692019,0.013560949801453365,0.9429370571075648
1,6,0.007268668986688147,0.007152371899694902,0.010724344604991304,0.08557750687204495,0.47134252709942864,0.015481741612494097,0.01051303317766319,0.009730110741111294,0.08017491780522361,0.0045671249694860866,0.1720738470948932,0.1720738470948932,0.010786130168972109,0.7499948003656546
1,7,0.00737518621793936,0.007257184878939065,0.01088150233172224,0.08683158504042562,0.47824972029388096,0.01525814424114932,0.010667094284062118,0.009872698669906636,0.0813498248309866,0.004634052973418976,0.16958864479332844,0.16958864479332844,0.010944193319683498,0.7609854466220816
1,8,0.009551618263351708,0.009398794495735698,0.014092655199887581,0.11245575759029956,0.5400265382060047,0.011781423002469038,0.013814974913136515,0.012786151581457435,0.09898367033396019,0.00600157117478385,0.13094617072352255,0.13094617072352255,0.01210983282996295,0.7542003544166915
