line,sample,mineral_1,sim_1,mineral_2,mineral_3
6,60,Sulfates,0.7165497027439155,Montmorillonite,Ilmenite
6,61,Sulfates,1.1180409869425418,Montmorillonite,Ilmenite
7,3,Sulfates,0.8493566705517146,Montmorillonite,Ilmenite
7,4,Sulfates,0.6051680964120532,Montmorillonite,Nontronite
7,5,Sulfates,0.7842662480067896,Montmorillonite,Ilmenite
7,6,Sulfates,0.6842191175793509,Montmorillonite,Ilmenite
7,7,Sulfates,0.7458284356612455,Montmorillonite,Ilmenite
7,8,Sulfates,0.7303799620922569,Montmorillonite,Ilmenite
7,9,Sulfates,0.671052123812422,Montmorillonite,Nontronite
7,10,Sulfates,0.7643545290173269,Montmorillonite,Ilmenite
7,11,Sulfates,0.7377909764554258,Montmorillonite,Ilmenite
7,12,Sulfates,0.7437277895771522,Montmorillonite,Ilmenite
7,13,Sulfates,0.7493504725830884,Montmorillonite,Ilmenite
7,14,Sulfates,0.8252405460024143,Montmorillonite,Ilmenite
7,15,Sulfates,0.7617389142432905,Montmorillonite,Ilmenite
7,16,Sulfates,0.69399420806767,Montmorillonite,Nontronite
7,17,Sulfates,0.6575622423536842,Montmorillonite,Nontronite
7,18,Sulfates,0.6627589402787992,Montmorillonite,Nontronite
7,19,Sulfates,0.6166257246545852,Montmorillonite,Nontronite
7,20,Sulfates,0.5748996102862964,Montmorillonite,Nontronite
7,21,Sulfates,0.5741082771892287,Montmorillonite,Nontronite
7,22,Sulfates,0.6226359603851976,Montmorillonite,Nontronite
7,23,Sulfates,0.6611450161017091,Montmorillonite,Nontronite
7,24,Sulfates,0.6376164485528891,Montmorillonite,Nontronite
7,25,Sulfates,0.550067938282568,Montmorillonite,Nontronite
7,26,Sulfates,0.3953202969803785,Montmorillonite,Nontronite
7,27,Sulfates,0.5981585333472743,Montmorillonite,Nontronite
7,28,Sulfates,0.6862455544350328,Montmorillonite,Nontronite
7,29,Sulfates,0.6798579741069891,Montmorillonite,Nontronite
7,30,Sulfates,0.5733497501707312,Montmorillonite,Nontronite
7,31,Sulfates,0.5486567151392677,Montmorillonite,Nontronite
7,32,Sulfates,0.6855352052677286,Montmorillonite,Nontronite
7,33,Sulfates,0.5778377181175636,Montmorillonite,Nontronite
7,34,Sulfates,0.6402970919070495,Montmorillonite,Nontronite
7,35,Sulfates,0.764212807897091,Montmorillonite,Ilmenite
7,36,Sulfates,0.5789899180621985,Montmorillonite,Nontronite
7,37,Sulfates,0.6931828552317534,Montmorillonite,Nontronite
7,38,Sulfates,0.635865310359554,Montmorillonite,Nontronite
7,39,Sulfates,0.6455786941263597,Montmorillonite,Nontronite
7,40,Sulfates,0.6611096524006084,Montmorillonite,Nontronite
7,41,Sulfates,0.7847795613249997,Montmorillonite,Ilmenite
7,42,Sulfates,0.5890509690210529,Montmorillonite,Nontronite
7,43,Sulfates,0.7483309336117179,Montmorillonite,Ilmenite
7,44,Sulfates,0.7774739625011761,Montmorillonite,Ilmenite
7,45,Sulfates,0.6914455144660339,Montmorillonite,Nontronite
7,46,Sulfates,0.6335931978640107,Montmorillonite,Nontronite
7,47,Sulfates,0.546954744364619,Montmorillonite,Nontronite
7,48,Sulfates,0.4838001096156591,Montmorillonite,Nontronite
7,49,Sulfates,0.5965117351853121,Montmorillonite,Nontronite
7,50,Sulfates,0.5481564038697322,Montmorillonite,Nontronite
7,51,Sulfates,0.7092278228504673,Montmorillonite,Ilmenite
7,52,Sulfates,0.7859340356108556,Montmorillonite,Ilmenite
7,53,Sulfates,0.6566745018527251,Montmorillonite,Nontronite
7,54,Sulfates,0.8226022686222242,Montmorillonite,Ilmenite
7,55,Sulfates,0.83161841821188,Montmorillonite,Ilmenite
7,56,Sulfates,0.7774324767518045,Montmorillonite,Ilmenite
7,57,Sulfates,0.7044438552230385,Montmorillonite,Ilmenite
7,58,Sulfates,0.7839359140672454,Montmorillonite,Ilmenite
7,59,Sulfates,0.6836958080709233,Montmorillonite,Ilmenite
7,60,Sulfates,0.7139163964381839,Montmorillonite,Ilmenite
7,61,Sulfates,0.615247191014469,Montmorillonite,Ilmenite
8,3,Sulfates,0.7377169051574272,Montmorillonite,Ilmenite
8,4,Sulfates,1.0815993809108468,Montmorillonite,Ilmenite
8,5,Sulfates,0.660595462158543,Montmorillonite,Ilmenite
8,6,Sulfates,1.0520224915882117,Montmorillonite,Ilmenite
8,7,Sulfates,0.8499795707197357,Montmorillonite,Ilmenite
8,8,Sulfates,0.7803385193876552,Montmorillonite,Ilmenite
8,9,Sulfates,1.1195462999700143,Montmorillonite,Ilmenite
8,10,Sulfates,1.004536573155538,Montmorillonite,Ilmenite
8,11,Sulfates,0.8444079363620574,Montmorillonite,Ilmenite
8,12,Sulfates,0.8407311195230067,Montmorillonite,Ilmenite
8,13,Sulfates,1.1290483885726237,Montmorillonite,Ilmenite
8,14,Sulfates,1.1700766902967024,Montmorillonite,Ilmenite
8,15,Sulfates,0.8495426566309274,Montmorillonite,Ilmenite
8,16,Sulfates,1.0445116064536362,Montmorillonite,Ilmenite
8,17,Sulfates,0.8487462780591567,Montmorillonite,Ilmenite
8,18,Sulfates,0.8431383027508831,Montmorillonite,Ilmenite
8,19,Sulfates,0.7985357952361274,Montmorillonite,Ilmenite
8,20,Sulfates,1.2529124409256467,Montmorillonite,Ilmenite
8,21,Sulfates,0.8181798882798735,Montmorillonite,Ilmenite
8,22,Sulfates,0.8060821848798062,Montmorillonite,Ilmenite
8,23,Sulfates,0.7133308619232139,Montmorillonite,Ilmenite
8,24,Sulfates,0.8401565258267939,Montmorillonite,Ilmenite
8,25,Sulfates,0.7609539356948292,Montmorillonite,Ilmenite
8,26,Sulfates,0.8330307487477421,Montmorillonite,Ilmenite
8,27,Sulfates,0.6788926770442903,Montmorillonite,Nontronite
8,28,Sulfates,0.7670390668980498,Montmorillonite,Ilmenite
8,29,Sulfates,0.7622989524129425,Montmorillonite,Ilmenite
8,30,Sulfates,0.6639043014373354,Montmorillonite,Nontronite
8,31,Sulfates,0.6533964164905768,Montmorillonite,Nontronite
8,32,Sulfates,0.5989698450820503,Montmorillonite,Nontronite
8,33,Sulfates,0.8565918096404896,Montmorillonite,Ilmenite
8,34,Sulfates,0.7178632811909427,Montmorillonite,Ilmenite
8,35,Sulfates,0.6440761823922787,Montmorillonite,Nontronite
8,36,Sulfates,0.6642002961040888,Montmorillonite,Nontronite
8,37,Sulfates,0.7593436219210443,Montmorillonite,Ilmenite
8,38,Sulfates,0.7037593777383162,Montmorillonite,Ilmenite
8,39,Sulfates,0.7038365280698362,Montmorillonite,Ilmenite
8,40,Sulfates,0.8493226544982351,Montmorillonite,Ilmenite
8,41,Sulfates,0.8450119968805457,Montmorillonite,Ilmenite
8,42,Sulfates,0.8089568795801613,Montmorillonite,Ilmenite
8,43,Sulfates,0.8494499350342677,Montmorillonite,Ilmenite
8,44,Sulfates,0.6536145827645463,Montmorillonite,Nontronite
8,45,Sulfates,0.8476130856498746,Montmorillonite,Ilmenite
8,46,Sulfates,0.7293369361572933,Montmorillonite,Ilmenite
8,47,Sulfates,0.6823057797378236,Montmorillonite,Nontronite
8,48,Sulfates,0.6709061858468218,Montmorillonite,Nontronite
8,49,Sulfates,0.4558992284030169,Montmorillonite,Nontronite
8,50,Sulfates,0.4944315924795006,Montmorillonite,Nontronite
8,51,Sulfates,0.6360255495286893,Montmorillonite,Nontronite
8,52,Sulfates,0.7009358808598197,Montmorillonite,Ilmenite
8,53,Sulfates,0.5719933267256309,Montmorillonite,Nontronite
8,54,Sulfates,0.6004464757540121,Montmorillonite,Nontronite
8,55,Sulfates,0.8234895211366096,Montmorillonite,Ilmenite
8,56,Sulfates,0.6941841108605148,Montmorillonite,Nontronite
8,57,Sulfates,0.6775447848444146,Montmorillonite,Ilmenite
8,58,Sulfates,0.760397561436283,Montmorillonite,Ilmenite
8,59,Sulfates,0.7292187340128565,Montmorillonite,Ilmenite
8,60,Sulfates,0.7874954663446343,Montmorillonite,Ilmenite
8,61,Sulfates,0.6751342322270129,Montmorillonite,Ilmenite
9,3,Sulfates,0.7571759860955156,Montmorillonite,Ilmenite
9,4,Sulfates,0.7214619104158374,Montmorillonite,Ilmenite
9,5,Sulfates,1.0915485694641989,Montmorillonite,Ilmenite
9,6,Sulfates,0.7573465583727447,Montmorillonite,Ilmenite
9,7,Sulfates,0.6913168822424837,Montmorillonite,Ilmenite
9,8,Sulfates,0.8057438876460772,Montmorillonite,Ilmenite
9,9,Sulfates,1.1266583441198657,Montmorillonite,Ilmenite
9,10,Sulfates,1.028418817335633,Montmorillonite,Ilmenite
9,11,Sulfates,0.819837717142175,Montmorillonite,Ilmenite
9,12,Sulfates,0.8158890223235613,Montmorillonite,Ilmenite
9,13,Sulfates,0.7164233296317905,Montmorillonite,Ilmenite
9,14,Sulfates,0.787744977409276,Montmorillonite,Ilmenite
9,15,Sulfates,0.8107880157208104,Montmorillonite,Ilmenite
9,16,Sulfates,0.6234073233814788,Montmorillonite,Nontronite
9,17,Sulfates,0.7221120456607173,Montmorillonite,Ilmenite
9,18,Sulfates,0.775243640470168,Montmorillonite,Ilmenite
9,19,Sulfates,0.7565070215022758,Montmorillonite,Ilmenite
9,20,Sulfates,0.7019182012131585,Montmorillonite,Ilmenite
9,21,Sulfates,0.7295340150328908,Montmorillonite,Ilmenite
9,22,Sulfates,0.753301099755911,Montmorillonite,Ilmenite
9,23,Sulfates,0.6088735646528295,Montmorillonite,Nontronite
9,24,Sulfates,0.6020759587942208,Montmorillonite,Nontronite
9,25,Sulfates,0.6638384985042242,Montmorillonite,Nontronite
9,26,Sulfates,0.6687890136977012,Montmorillonite,Nontronite
9,27,Sulfates,0.6913100113387165,Montmorillonite,Nontronite
9,28,Sulfates,0.7438681599395096,Montmorillonite,Ilmenite
9,29,Sulfates,0.7450641445558748,Montmorillonite,Ilmenite
9,30,Sulfates,0.6613351556870979,Montmorillonite,Nontronite
9,31,Sulfates,0.6760337999696832,Montmorillonite,Nontronite
9,32,Sulfates,0.7896569532400685,Montmorillonite,Ilmenite
9,33,Sulfates,0.7055199542598949,Montmorillonite,Ilmenite
9,34,Sulfates,0.7317601488400367,Montmorillonite,Ilmenite
9,35,Sulfates,0.6767833552941973,Montmorillonite,Nontronite
9,36,Sulfates,0.6635287706312654,Montmorillonite,Nontronite
9,37,Sulfates,0.6101214372103879,Montmorillonite,Nontronite
9,38,Sulfates,0.7613633400815198,Montmorillonite,Ilmenite
9,39,Sulfates,0.7667314922230994,Montmorillonite,Ilmenite
9,40,Sulfates,0.7465660291795192,Montmorillonite,Ilmenite
9,41,Sulfates,0.6601914143720774,Montmorillonite,Nontronite
9,42,Sulfates,0.7928294385839822,Montmorillonite,Ilmenite
9,43,Sulfates,0.826956169933649,Montmorillonite,Ilmenite
9,44,Sulfates,0.8463525467666652,Montmorillonite,Ilmenite
9,45,Sulfates,0.678012960582126,Montmorillonite,Ilmenite
9,46,Sulfates,0.7901555964985196,Montmorillonite,Ilmenite
9,47,Sulfates,0.8586277142265175,Montmorillonite,Ilmenite
9,48,Sulfates,0.834989394573429,Montmorillonite,Ilmenite
9,49,Sulfates,0.7537254030565662,Montmorillonite,Ilmenite
9,50,Sulfates,0.5259437115494892,Montmorillonite,Nontronite
9,51,Sulfates,0.6327005938495388,Montmorillonite,Nontronite
9,52,Sulfates,0.6686658341065665,Montmorillonite,Nontronite
9,53,Sulfates,0.8181577313786392,Montmorillonite,Ilmenite
9,54,Sulfates,0.8207273946229061,Montmorillonite,Ilmenite
9,55,Sulfates,0.8278786069395104,Montmorillonite,Ilmenite
9,56,Sulfates,0.750665994187256,Montmorillonite,Ilmenite
9,57,Sulfates,0.8365650942123503,Montmorillonite,Ilmenite
9,58,Sulfates,0.7529524321945625,Montmorillonite,Ilmenite
9,59,Sulfates,0.8368525036819627,Montmorillonite,Ilmenite
9,60,Sulfates,0.7177752973000479,Montmorillonite,Ilmenite
9,61,Sulfates,0.6858060992797489,Montmorillonite,Ilmenite
10,3,Sulfates,0.7679742583005879,Montmorillonite,Ilmenite
10,4,Sulfates,0.5388960659412733,Montmorillonite,Nontronite
10,5,Sulfates,0.7661534711548986,Montmorillonite,Ilmenite
10,6,Sulfates,0.7447531667337338,Montmorillonite,Ilmenite
10,7,Sulfates,0.8459462249190934,Montmorillonite,Ilmenite
10,8,Sulfates,0.7772435067323995,Montmorillonite,Ilmenite
10,9,Sulfates,0.9163744532560728,Montmorillonite,Ilmenite
10,10,Sulfates,0.8242566128163934,Montmorillonite,Ilmenite
10,11,Sulfates,0.7863110206619989,Montmorillonite,Ilmenite
10,12,Sulfates,0.8541804102929391,Montmorillonite,Ilmenite
10,13,Sulfates,0.6944788545705015,Montmorillonite,Nontronite
10,14,Sulfates,0.7953003441940415,Montmorillonite,Ilmenite
10,15,Sulfates,0.6720254654017002,Montmorillonite,Nontronite
10,16,Sulfates,0.631542029591315,Montmorillonite,Nontronite
10,17,Sulfates,0.5907598057522665,Montmorillonite,Nontronite
10,18,Sulfates,0.6351859779974067,Montmorillonite,Nontronite
10,19,Sulfates,0.6017667217124673,Montmorillonite,Nontronite
10,20,Sulfates,0.5433185383591719,Montmorillonite,Nontronite
10,21,Sulfates,0.5702601582865614,Montmorillonite,Nontronite
10,22,Sulfates,0.35597069667310677,Montmorillonite,Nontronite
10,23,Sulfates,0.5127447380817297,Montmorillonite,Nontronite
10,24,Sulfates,0.44335323155541,Montmorillonite,Nontronite
10,25,Sulfates,0.6618596965629499,Montmorillonite,Nontronite
10,26,Sulfates,0.6819379046160355,Montmorillonite,Nontronite
10,27,Sulfates,0.7114390962275906,Montmorillonite,Ilmenite
10,28,Sulfates,0.5897821932436564,Montmorillonite,Nontronite
10,29,Sulfates,0.5846196207159694,Montmorillonite,Nontronite
10,30,Sulfates,0.5079519287967896,Montmorillonite,Nontronite
10,31,Sulfates,0.6936072754040329,Montmorillonite,Nontronite
10,32,Sulfates,0.5916085569119357,Montmorillonite,Nontronite
10,33,Sulfates,0.6765130275788322,Montmorillonite,Nontronite
10,34,Sulfates,0.712608253079152,Montmorillonite,Ilmenite
10,35,Sulfates,0.6533740903164701,Montmorillonite,Nontronite
10,36,Sulfates,0.6570015086468844,Montmorillonite,Nontronite
10,37,Sulfates,0.7502729208084884,Montmorillonite,Ilmenite
10,38,Sulfates,0.5545757542867675,Montmorillonite,Nontronite
10,39,Sulfates,0.7242343549919656,Montmorillonite,Ilmenite
10,40,Sulfates,0.706146225802931,Montmorillonite,Ilmenite
10,41,Sulfates,0.9995477062393511,Montmorillonite,Ilmenite
10,42,Sulfates,0.7868157111627877,Montmorillonite,Ilmenite
10,43,Sulfates,1.2704101408978752,Montmorillonite,Ilmenite
10,44,Sulfates,0.7462251577818568,Montmorillonite,Ilmenite
10,45,Sulfates,0.7540673319282201,Montmorillonite,Ilmenite
10,46,Sulfates,0.7967257165859204,Montmorillonite,Ilmenite
10,47,Sulfates,0.8368627793836088,Montmorillonite,Ilmenite
10,48,Sulfates,0.7451424474611802,Montmorillonite,Ilmenite
10,49,Sulfates,0.8533306589419293,Montmorillonite,Ilmenite
10,50,Sulfates,0.797023332413166,Montmorillonite,Ilmenite
10,51,Sulfates,0.7954226548851996,Montmorillonite,Ilmenite
10,52,Sulfates,0.5941689608245416,Montmorillonite,Nontronite
10,53,Sulfates,0.790295696462491,Montmorillonite,Ilmenite
10,54,Sulfates,0.8259204114882399,Montmorillonite,Ilmenite
10,55,Sulfates,0.8505579405103794,Montmorillonite,Ilmenite
10,56,Sulfates,0.7205373223684627,Montmorillonite,Ilmenite
10,57,Sulfates,0.5870771221439245,Montmorillonite,Nontronite
10,58,Sulfates,0.7696838951257001,Montmorillonite,Ilmenite
10,59,Sulfates,0.8164765197063044,Montmorillonite,Ilmenite
10,60,Sulfates,0.7305102434859905,Montmorillonite,Ilmenite
10,61,Sulfates,0.6658641319588513,Montmorillonite,Ilmenite
11,3,Sulfates,0.8078908345677652,Montmorillonite,Ilmenite
11,4,Sulfates,0.7594680877144173,Montmorillonite,Ilmenite
11,5,Sulfates,0.817318920898783,Montmorillonite,Ilmenite
11,6,Sulfates,0.6916452873479126,Montmorillonite,Ilmenite
11,7,Sulfates,0.796034569292282,Montmorillonite,Ilmenite
11,8,Sulfates,0.6987760151416201,Montmorillonite,Nontronite
11,9,Sulfates,0.6237793092554986,Montmorillonite,Nontronite
11,10,Sulfates,0.6850739610354504,Montmorillonite,Nontronite
11,11,Sulfates,0.7044238782447432,Montmorillonite,Ilmenite
11,12,Sulfates,0.7559828983913146,Montmorillonite,Ilmenite
11,13,Sulfates,0.7656800818209594,Montmorillonite,Ilmenite
11,14,Sulfates,0.6511396365968464,Montmorillonite,Nontronite
11,15,Sulfates,0.8025321485884794,Montmorillonite,Ilmenite
11,16,Sulfates,0.570727067348037,Montmorillonite,Nontronite
11,17,Sulfates,0.5251292510398865,Montmorillonite,Nontronite
11,18,Sulfates,0.5574502795805217,Montmorillonite,Nontronite
11,19,Sulfates,0.5573583580345156,Montmorillonite,Nontronite
11,20,Sulfates,0.45236931497768923,Montmorillonite,Nontronite
11,21,Sulfates,0.46622652667055214,Montmorillonite,Nontronite
11,22,Sulfates,0.46620060985829903,Montmorillonite,Nontronite
11,23,Sulfates,0.552826149326967,Montmorillonite,Nontronite
11,24,Sulfates,0.6645679928556243,Montmorillonite,Nontronite
11,25,Sulfates,0.5468015911347416,Montmorillonite,Nontronite
11,26,Sulfates,0.5778639814386817,Montmorillonite,Nontronite
11,27,Sulfates,0.6062522870802975,Montmorillonite,Nontronite
11,28,Sulfates,0.508571143749842,Montmorillonite,Nontronite
11,29,Sulfates,0.6771410350313124,Montmorillonite,Nontronite
11,30,Sulfates,0.5850276580008335,Montmorillonite,Nontronite
11,31,Sulfates,0.5752965314570947,Montmorillonite,Nontronite
11,32,Sulfates,0.7059236553501068,Montmorillonite,Ilmenite
11,33,Sulfates,0.5789853498497666,Montmorillonite,Nontronite
11,34,Sulfates,0.6131275042703586,Montmorillonite,Nontronite
11,35,Sulfates,0.7694366123314972,Montmorillonite,Ilmenite
11,36,Sulfates,0.7435710588339028,Montmorillonite,Ilmenite
11,37,Sulfates,0.6457801848506113,Montmorillonite,Nontronite
11,38,Sulfates,0.617046956006664,Montmorillonite,Nontronite
11,39,Sulfates,0.6088323026895305,Montmorillonite,Nontronite
11,40,Sulfates,0.585945601315378,Montmorillonite,Nontronite
11,41,Sulfates,0.8560513945899085,Montmorillonite,Ilmenite
11,42,Sulfates,0.7972403205332954,Montmorillonite,Ilmenite
11,43,Sulfates,1.2988600094233331,Montmorillonite,Ilmenite
11,44,Sulfates,0.8221888594992948,Montmorillonite,Ilmenite
11,45,Sulfates,1.2450352763384787,Montmorillonite,Ilmenite
11,46,Sulfates,1.0713814429330317,Montmorillonite,Ilmenite
11,47,Sulfates,0.7856859702565184,Montmorillonite,Ilmenite
11,48,Sulfates,0.7343555072495852,Montmorillonite,Ilmenite
11,49,Sulfates,0.8528554340138973,Montmorillonite,Ilmenite
11,50,Sulfates,0.8181719429018599,Montmorillonite,Ilmenite
11,51,Sulfates,0.6635645483454425,Montmorillonite,Ilmenite
11,52,Sulfates,0.7824720662237719,Montmorillonite,Ilmenite
11,53,Sulfates,0.6039701793314375,Montmorillonite,Nontronite
11,54,Sulfates,0.6612157293425043,Montmorillonite,Nontronite
11,55,Sulfates,0.7748189457401644,Montmorillonite,Ilmenite
11,56,Sulfates,0.8388575484523219,Montmorillonite,Ilmenite
11,57,Sulfates,0.7639915383602817,Montmorillonite,Ilmenite
11,58,Sulfates,0.8480983982633198,Montmorillonite,Ilmenite
11,59,Sulfates,0.6087416238715174,Montmorillonite,Nontronite
11,60,Sulfates,0.608380837694525,Montmorillonite,Ilmenite
11,61,Sulfates,0.8564038178676568,Montmorillonite,Ilmenite
12,3,Sulfates,0.8468771262348744,Montmorillonite,Ilmenite
12,4,Sulfates,0.7983951207236687,Montmorillonite,Ilmenite
12,5,Sulfates,0.8360682970202623,Montmorillonite,Ilmenite
12,6,Sulfates,0.8337962973537818,Montmorillonite,Ilmenite
12,7,Sulfates,0.4875001191012656,Montmorillonite,Nontronite
12,8,Sulfates,0.4866992397307834,Montmorillonite,Nontronite
12,9,Sulfates,0.5928910318830817,Montmorillonite,Nontronite
12,10,Sulfates,0.70464056417299,Montmorillonite,Ilmenite
12,11,Sulfates,0.4793734384991887,Montmorillonite,Nontronite
12,12,Sulfates,0.47015552994861043,Montmorillonite,Nontronite
12,13,Sulfates,0.5150062851418308,Montmorillonite,Nontronite
12,14,Sulfates,0.6000731741808963,Montmorillonite,Nontronite
12,15,Sulfates,0.5134193279799406,Montmorillonite,Nontronite
12,16,Sulfates,0.5453951646886553,Montmorillonite,Nontronite
12,17,Sulfates,0.5172586578663253,Montmorillonite,Nontronite
12,18,Sulfates,0.5574486574025684,Montmorillonite,Nontronite
12,19,Sulfates,0.5402747436714873,Montmorillonite,Nontronite
12,20,Sulfates,0.47105535080674404,Montmorillonite,Nontronite
12,21,Sulfates,0.46748783862226184,Montmorillonite,Nontronite
12,22,Sulfates,0.2861032371517222,Montmorillonite,Nontronite
12,23,Sulfates,0.5813864108776484,Montmorillonite,Nontronite
12,24,Sulfates,0.653589915815661,Montmorillonite,Nontronite
12,25,Sulfates,0.5675483844977924,Montmorillonite,Nontronite
12,26,Sulfates,0.6006383670722936,Montmorillonite,Nontronite
12,27,Sulfates,0.6102249897061953,Montmorillonite,Nontronite
12,28,Sulfates,0.6969943571022252,Montmorillonite,Nontronite
12,29,Sulfates,0.5001678363257145,Montmorillonite,Nontronite
12,30,Sulfates,0.41943102679958444,Montmorillonite,Nontronite
12,31,Sulfates,0.6101343231112164,Montmorillonite,Nontronite
12,32,Sulfates,0.7139008625628754,Montmorillonite,Ilmenite
12,33,Sulfates,0.637749175852942,Montmorillonite,Nontronite
12,34,Sulfates,0.6562409049908018,Montmorillonite,Nontronite
12,35,Sulfates,0.6080588528596721,Montmorillonite,Nontronite
12,36,Sulfates,0.6109223258049179,Montmorillonite,Nontronite
12,37,Sulfates,0.6858548557143039,Montmorillonite,Nontronite
12,38,Sulfates,0.8205852578401291,Montmorillonite,Ilmenite
12,39,Sulfates,0.587820303411339,Montmorillonite,Nontronite
12,40,Sulfates,0.7228259461162253,Montmorillonite,Ilmenite
12,41,Sulfates,0.8494038187252704,Montmorillonite,Ilmenite
12,42,Sulfates,0.7848306285925106,Montmorillonite,Ilmenite
12,43,Sulfates,1.2946935470256975,Montmorillonite,Ilmenite
12,44,Sulfates,0.8253047687205776,Montmorillonite,Ilmenite
12,45,Sulfates,1.2224605035662082,Montmorillonite,Ilmenite
12,46,Sulfates,1.047618920112066,Montmorillonite,Ilmenite
12,47,Sulfates,1.1306808505869463,Montmorillonite,Ilmenite
12,48,Sulfates,0.7597128505491678,Montmorillonite,Ilmenite
12,49,Sulfates,0.6729479750835793,Montmorillonite,Ilmenite
12,50,Sulfates,0.8298143521472258,Montmorillonite,Ilmenite
12,51,Sulfates,0.6902896510662203,Montmorillonite,Ilmenite
12,52,Sulfates,0.7215974426539488,Montmorillonite,Ilmenite
12,53,Sulfates,0.6067877107701773,Montmorillonite,Nontronite
12,54,Sulfates,0.7243558410084683,Montmorillonite,Ilmenite
12,55,Sulfates,0.6773922061273417,Montmorillonite,Nontronite
12,56,Sulfates,0.610147611981489,Montmorillonite,Nontronite
12,57,Sulfates,0.4676209373289881,Montmorillonite,Nontronite
12,58,Sulfates,0.5775786333363377,Montmorillonite,Nontronite
12,59,Sulfates,0.6640651517365643,Montmorillonite,Nontronite
12,60,Sulfates,0.7816186358577832,Montmorillonite,Ilmenite
12,61,Sulfates,0.8432095668947501,Montmorillonite,Ilmenite
13,3,Sulfates,0.739966869868607,Montmorillonite,Ilmenite
13,4,Sulfates,0.8422027363293698,Montmorillonite,Ilmenite
13,5,Sulfates,0.6620296839584746,Montmorillonite,Nontronite
13,6,Sulfates,0.6531241245485612,Montmorillonite,Nontronite
13,7,Sulfates,0.6302024170894617,Montmorillonite,Nontronite
13,8,Sulfates,0.5806665191795715,Montmorillonite,Nontronite
13,9,Sulfates,0.6827092440417276,Montmorillonite,Nontronite
13,10,Sulfates,0.585989302767931,Montmorillonite,Nontronite
13,11,Sulfates,0.7396065345688142,Montmorillonite,Ilmenite
13,12,Sulfates,0.7785567729946095,Montmorillonite,Ilmenite
13,13,Sulfates,0.8141455211253291,Montmorillonite,Ilmenite
13,14,Sulfates,0.6472074098377278,Montmorillonite,Nontronite
13,15,Sulfates,0.5972272264210514,Montmorillonite,Nontronite
13,16,Sulfates,0.7752484780055775,Montmorillonite,Ilmenite
13,17,Sulfates,0.727079936019335,Montmorillonite,Ilmenite
13,18,Sulfates,0.6100065011589336,Montmorillonite,Nontronite
13,19,Sulfates,0.5944284613526153,Montmorillonite,Nontronite
13,20,Sulfates,0.6703508652216991,Montmorillonite,Nontronite
13,21,Sulfates,0.8592440016123405,Montmorillonite,Ilmenite
13,22,Sulfates,0.8097300444503587,Montmorillonite,Ilmenite
13,23,Sulfates,0.7016890482956397,Montmorillonite,Ilmenite
13,24,Sulfates,0.7931760124896343,Montmorillonite,Ilmenite
13,25,Sulfates,0.7573778836979326,Montmorillonite,Ilmenite
13,26,Sulfates,0.8278749486245768,Montmorillonite,Ilmenite
13,27,Sulfates,0.7332340937000619,Montmorillonite,Ilmenite
13,28,Sulfates,0.619608108265948,Montmorillonite,Nontronite
13,29,Sulfates,0.6254094809635162,Montmorillonite,Nontronite
13,30,Sulfates,0.7143582839627984,Montmorillonite,Ilmenite
13,31,Sulfates,0.533521369240348,Montmorillonite,Nontronite
13,32,Sulfates,0.679938705235747,Montmorillonite,Nontronite
13,33,Sulfates,0.5573885732500806,Montmorillonite,Nontronite
13,34,Sulfates,0.6286255093474042,Montmorillonite,Nontronite
13,35,Sulfates,0.5767391789417003,Montmorillonite,Nontronite
13,36,Sulfates,0.5478360726777706,Montmorillonite,Nontronite
13,37,Sulfates,0.79973226647496,Montmorillonite,Ilmenite
13,38,Sulfates,0.7836226688397926,Montmorillonite,Ilmenite
13,39,Sulfates,0.7118361046018133,Montmorillonite,Ilmenite
13,40,Sulfates,0.7045890286468035,Montmorillonite,Ilmenite
13,41,Sulfates,0.5846533659343548,Montmorillonite,Nontronite
13,42,Sulfates,0.5727708676183237,Montmorillonite,Nontronite
13,43,Sulfates,0.6885044453693029,Montmorillonite,Nontronite
13,44,Sulfates,0.7432545434044795,Montmorillonite,Ilmenite
13,45,Sulfates,0.8617388992351173,Montmorillonite,Ilmenite
13,46,Sulfates,0.950359698474793,Montmorillonite,Ilmenite
13,47,Sulfates,0.8220175989552014,Montmorillonite,Ilmenite
13,48,Sulfates,0.804044610760768,Montmorillonite,Ilmenite
13,49,Sulfates,0.7810897146459522,Montmorillonite,Ilmenite
13,50,Sulfates,0.8581870422245094,Montmorillonite,Ilmenite
13,51,Sulfates,0.837938094421661,Montmorillonite,Ilmenite
13,52,Sulfates,0.6763194981231878,Montmorillonite,Nontronite
13,53,Sulfates,0.7870368287180384,Montmorillonite,Ilmenite
13,54,Sulfates,0.42759728714199846,Montmorillonite,Nontronite
13,55,Sulfates,0.3466312430540063,Montmorillonite,Nontronite
13,56,Sulfates,0.28464193294859536,Montmorillonite,Nontronite
13,57,Sulfates,0.46663463007906625,Montmorillonite,Nontronite
13,58,Sulfates,0.20262644567218863,Montmorillonite,Nontronite
13,59,Sulfates,0.6251811668844285,Montmorillonite,Nontronite
13,60,Sulfates,0.8587544751396232,Montmorillonite,Ilmenite
13,61,Sulfates,0.8380991523089352,Montmorillonite,Ilmenite
14,3,Sulfates,0.6664803886122759,Montmorillonite,Nontronite
14,4,Sulfates,0.782441073970058,Montmorillonite,Ilmenite
